Timestamp,Temperature_C,pH,TDS_ppm,Turbidity_NTU
2026-07-16 11:45:00,21.52,8.12,368.6,12.3
2026-07-16 11:50:00,21.33,8.1,372.6,14.8
2026-07-16 11:55:00,21.38,8.12,368.6,12.1
2026-07-16 12:00:00,21.61,7.96,373.9,11.0
2026-07-16 12:05:00,21.69,8.11,371.7,12.1
2026-07-16 12:10:00,21.93,8.11,370.0,13.3
2026-07-16 12:15:00,21.51,8.15,372.9,12.4
2026-07-16 12:20:00,21.69,8.03,371.8,10.3
2026-07-16 12:25:00,21.91,8.07,372.3,9.0
2026-07-16 12:30:00,21.78,8.1,371.8,11.7
2026-07-16 12:35:00,22.02,8.03,370.0,17.3
2026-07-16 12:40:00,21.91,8.12,370.2,13.4
2026-07-16 12:45:00,22.03,8.04,373.4,13.7
2026-07-16 12:50:00,22.29,8.07,369.5,8.8
2026-07-16 12:55:00,22.13,8.11,369.5,10.3
2026-07-16 13:00:00,21.86,8.12,374.8,11.7
2026-07-16 13:05:00,22.0,7.99,372.4,9.6
2026-07-16 13:10:00,22.07,8.09,369.8,12.7
2026-07-16 13:15:00,22.08,8.13,372.8,10.7
2026-07-16 13:20:00,22.13,8.13,368.7,10.2
2026-07-16 13:25:00,21.98,8.12,370.1,10.9
2026-07-16 13:30:00,22.25,8.12,366.9,13.4
2026-07-16 13:35:00,21.98,8.09,371.9,10.0
2026-07-16 13:40:00,22.41,8.15,369.6,12.7
2026-07-16 13:45:00,22.43,8.15,369.9,8.6
2026-07-16 13:50:00,22.19,8.06,374.0,10.3
2026-07-16 13:55:00,22.27,8.04,372.8,11.9
2026-07-16 14:00:00,22.36,8.18,370.9,10.7
2026-07-16 14:05:00,22.68,8.15,370.9,8.6
2026-07-16 14:10:00,22.84,8.01,374.4,11.7
2026-07-16 14:15:00,22.11,8.09,372.3,12.6
2026-07-16 14:20:00,22.96,8.13,370.3,13.0
2026-07-16 14:25:00,22.49,8.06,374.3,12.0
2026-07-16 14:30:00,22.49,8.13,371.9,8.7
2026-07-16 14:35:00,22.5,8.13,371.3,6.7
2026-07-16 14:40:00,22.46,8.15,372.6,12.3
2026-07-16 14:45:00,22.29,8.23,375.1,8.4
2026-07-16 14:50:00,22.58,8.16,373.3,6.5
2026-07-16 14:55:00,22.65,8.13,373.1,10.3
2026-07-16 15:00:00,22.42,8.24,370.4,8.5
2026-07-16 15:05:00,22.2,8.16,370.8,10.1
2026-07-16 15:10:00,22.42,8.12,370.4,9.8
2026-07-16 15:15:00,22.73,8.09,373.3,10.8
2026-07-16 15:20:00,22.24,8.11,370.5,10.0
2026-07-16 15:25:00,22.38,8.17,372.8,10.0
2026-07-16 15:30:00,22.57,8.07,370.3,12.6
2026-07-16 15:35:00,22.66,8.22,374.4,10.6
2026-07-16 15:40:00,22.58,8.15,370.6,10.2
2026-07-16 15:45:00,22.39,8.17,370.5,9.0
2026-07-16 15:50:00,21.91,8.25,372.7,10.8
2026-07-16 15:55:00,22.47,8.25,370.2,12.6
2026-07-16 16:00:00,22.4,8.14,373.3,11.7
2026-07-16 16:05:00,22.04,8.16,374.2,8.2
2026-07-16 16:10:00,22.51,8.28,372.6,12.3
2026-07-16 16:15:00,22.25,8.17,372.4,9.7
2026-07-16 16:20:00,22.25,8.16,372.0,12.2
2026-07-16 16:25:00,22.5,8.2,371.1,9.0
2026-07-16 16:30:00,22.31,8.15,371.5,14.1
2026-07-16 16:35:00,22.41,8.15,369.9,11.0
2026-07-16 16:40:00,22.0,8.16,372.1,12.0
2026-07-16 16:45:00,21.99,8.14,374.8,10.8
2026-07-16 16:50:00,22.08,8.15,374.2,11.7
2026-07-16 16:55:00,22.32,8.13,373.1,16.2
2026-07-16 17:00:00,21.89,8.19,373.9,10.0
2026-07-16 17:05:00,22.05,8.18,373.2,10.9
2026-07-16 17:10:00,22.22,8.11,373.9,11.9
2026-07-16 17:15:00,22.13,8.1,374.1,11.2
2026-07-16 17:20:00,21.98,8.22,373.3,10.8
2026-07-16 17:25:00,22.04,8.21,377.0,10.2
2026-07-16 17:30:00,21.86,8.09,373.4,9.6
2026-07-16 17:35:00,21.99,8.23,375.7,10.6
2026-07-16 17:40:00,21.67,8.21,375.5,9.5
2026-07-16 17:45:00,21.4,8.21,373.3,13.1
2026-07-16 17:50:00,21.47,8.16,374.5,11.1
2026-07-16 17:55:00,21.72,8.18,374.2,7.8
2026-07-16 18:00:00,21.45,8.2,376.2,9.9
2026-07-16 18:05:00,21.49,8.18,374.2,13.1
2026-07-16 18:10:00,21.49,8.08,371.8,10.8
2026-07-16 18:15:00,21.04,8.31,371.8,11.0
2026-07-16 18:20:00,21.16,8.19,372.8,9.6
2026-07-16 18:25:00,21.32,8.15,376.0,12.5
2026-07-16 18:30:00,20.96,8.16,371.6,11.9
2026-07-16 18:35:00,20.79,8.12,372.1,10.6
2026-07-16 18:40:00,21.51,8.17,373.5,9.9
2026-07-16 18:45:00,21.15,8.14,374.5,12.8
2026-07-16 18:50:00,20.8,8.08,374.8,10.5
2026-07-16 18:55:00,20.98,8.16,375.5,10.3
2026-07-16 19:00:00,20.54,8.1,373.2,13.6
2026-07-16 19:05:00,20.91,8.15,374.3,10.9
2026-07-16 19:10:00,20.54,8.13,372.5,11.6
2026-07-16 19:15:00,20.6,8.11,374.3,8.2
2026-07-16 19:20:00,20.59,8.2,376.7,6.7
2026-07-16 19:25:00,20.66,8.13,372.8,7.6
2026-07-16 19:30:00,20.59,8.19,372.9,11.3
2026-07-16 19:35:00,20.69,8.14,374.0,12.3
2026-07-16 19:40:00,20.31,8.18,372.8,11.7
2026-07-16 19:45:00,20.1,8.18,376.3,9.8
2026-07-16 19:50:00,20.29,8.11,376.9,15.7
2026-07-16 19:55:00,20.28,8.12,375.0,11.3
2026-07-16 20:00:00,19.95,8.08,377.6,10.1
2026-07-16 20:05:00,19.81,8.1,375.8,9.9
2026-07-16 20:10:00,19.86,8.1,375.2,7.7
2026-07-16 20:15:00,19.63,8.09,376.2,8.5
2026-07-16 20:20:00,19.32,8.09,377.1,13.3
2026-07-16 20:25:00,19.61,8.16,378.3,7.3
2026-07-16 20:30:00,19.6,8.03,375.5,13.3
2026-07-16 20:35:00,19.47,8.11,377.1,5.5
2026-07-16 20:40:00,19.38,8.04,378.5,94.8
2026-07-16 20:45:00,19.34,8.07,379.4,96.4
2026-07-16 20:50:00,18.99,8.09,377.0,96.8
2026-07-16 20:55:00,19.38,8.11,376.0,98.2
2026-07-16 21:00:00,19.16,8.07,376.7,93.7
2026-07-16 21:05:00,18.94,8.1,376.7,92.7
2026-07-16 21:10:00,19.09,8.12,376.1,94.9
2026-07-16 21:15:00,18.79,8.16,377.1,96.2
2026-07-16 21:20:00,18.82,8.15,376.5,100.1
2026-07-16 21:25:00,18.42,8.07,378.4,96.3
2026-07-16 21:30:00,18.64,8.08,377.8,92.8
2026-07-16 21:35:00,18.66,8.14,375.7,94.6
2026-07-16 21:40:00,18.31,8.05,375.8,13.0
2026-07-16 21:45:00,18.43,8.12,376.3,8.5
2026-07-16 21:50:00,18.23,8.09,378.6,11.5
2026-07-16 21:55:00,18.36,7.99,379.4,11.1
2026-07-16 22:00:00,18.14,8.09,376.5,8.4
2026-07-16 22:05:00,18.17,8.05,376.5,10.0
2026-07-16 22:10:00,18.1,8.15,376.2,9.6
2026-07-16 22:15:00,18.16,8.0,375.5,9.5
2026-07-16 22:20:00,17.8,8.03,376.1,8.7
2026-07-16 22:25:00,17.79,8.04,375.4,13.0
2026-07-16 22:30:00,17.49,7.97,376.2,10.4
2026-07-16 22:35:00,17.84,7.98,378.2,11.9
2026-07-16 22:40:00,17.67,8.01,379.2,13.3
2026-07-16 22:45:00,17.25,8.03,375.8,6.3
2026-07-16 22:50:00,17.35,8.07,377.2,8.5
2026-07-16 22:55:00,17.54,8.01,376.2,8.5
2026-07-16 23:00:00,17.08,7.99,378.6,12.0
2026-07-16 23:05:00,17.17,7.92,373.8,11.1
2026-07-16 23:10:00,17.35,7.95,376.9,12.2
2026-07-16 23:15:00,17.17,8.01,375.3,11.5
2026-07-16 23:20:00,17.23,8.0,377.4,9.1
2026-07-16 23:25:00,16.96,7.99,374.9,8.2
2026-07-16 23:30:00,16.62,8.06,371.2,11.0
2026-07-16 23:35:00,17.0,7.94,375.2,8.7
2026-07-16 23:40:00,16.78,7.86,377.0,14.7
2026-07-16 23:45:00,16.87,7.97,373.0,13.6
2026-07-16 23:50:00,17.03,7.99,374.2,10.5
2026-07-16 23:55:00,16.61,8.01,377.7,9.6
2026-07-17 00:00:00,16.4,8.01,374.3,12.2
2026-07-17 00:05:00,16.64,7.9,374.2,9.1
2026-07-17 00:10:00,16.48,7.89,376.7,11.9
2026-07-17 00:15:00,16.37,7.95,374.6,12.8
2026-07-17 00:20:00,15.98,8.08,374.7,12.8
2026-07-17 00:25:00,16.37,8.01,375.5,12.2
2026-07-17 00:30:00,16.35,8.01,374.9,12.3
2026-07-17 00:35:00,16.22,7.96,375.2,12.2
2026-07-17 00:40:00,16.33,8.02,374.0,9.9
2026-07-17 00:45:00,15.94,7.9,376.8,10.2
2026-07-17 00:50:00,16.15,7.85,373.6,9.7
2026-07-17 00:55:00,16.09,7.93,375.2,7.7
2026-07-17 01:00:00,15.97,7.94,373.6,69.8
2026-07-17 01:05:00,15.44,7.91,375.0,68.1
2026-07-17 01:10:00,15.9,7.91,377.5,71.6
2026-07-17 01:15:00,15.58,7.92,374.8,67.8
2026-07-17 01:20:00,16.01,7.94,374.6,74.3
2026-07-17 01:25:00,15.88,7.93,372.4,70.6
2026-07-17 01:30:00,15.7,7.93,375.1,72.6
2026-07-17 01:35:00,15.55,7.84,373.5,69.3
2026-07-17 01:40:00,15.47,7.84,374.8,69.4
2026-07-17 01:45:00,15.48,7.93,375.1,73.4
2026-07-17 01:50:00,15.36,7.98,375.1,73.6
2026-07-17 01:55:00,15.82,7.89,376.3,70.9
2026-07-17 02:00:00,15.72,7.87,374.8,15.0
2026-07-17 02:05:00,15.95,7.86,377.1,11.0
2026-07-17 02:10:00,15.95,7.85,375.3,8.1
2026-07-17 02:15:00,15.61,7.93,375.0,10.9
2026-07-17 02:20:00,15.76,7.86,374.7,7.2
2026-07-17 02:25:00,15.42,7.93,372.8,9.8
2026-07-17 02:30:00,15.19,7.91,371.9,10.8
2026-07-17 02:35:00,15.8,7.88,375.0,13.2
2026-07-17 02:40:00,15.44,7.85,375.4,11.8
2026-07-17 02:45:00,15.48,7.78,374.7,11.2
2026-07-17 02:50:00,15.59,7.94,374.1,13.6
2026-07-17 02:55:00,15.61,7.94,370.5,10.8
2026-07-17 03:00:00,15.5,7.87,371.7,12.7
2026-07-17 03:05:00,15.79,7.82,373.9,10.7
2026-07-17 03:10:00,15.35,7.85,375.0,8.4
2026-07-17 03:15:00,15.38,7.92,372.7,12.4
2026-07-17 03:20:00,15.77,7.88,373.9,10.1
2026-07-17 03:25:00,15.71,7.84,374.2,7.5
2026-07-17 03:30:00,15.53,7.82,373.9,9.4
2026-07-17 03:35:00,15.62,7.85,372.9,10.3
2026-07-17 03:40:00,15.61,7.86,376.0,10.1
2026-07-17 03:45:00,15.34,7.82,377.0,9.0
2026-07-17 03:50:00,15.55,7.87,375.2,8.8
2026-07-17 03:55:00,15.45,7.84,376.7,10.8
2026-07-17 04:00:00,15.61,7.83,375.1,11.8
2026-07-17 04:05:00,15.5,7.89,373.3,11.0
2026-07-17 04:10:00,15.54,7.87,376.9,9.0
2026-07-17 04:15:00,15.76,7.89,375.6,11.4
2026-07-17 04:20:00,15.77,7.82,377.8,9.9
2026-07-17 04:25:00,15.99,7.76,374.6,13.7
2026-07-17 04:30:00,15.71,7.8,372.3,8.9
2026-07-17 04:35:00,16.03,7.92,375.2,8.3
2026-07-17 04:40:00,15.85,7.89,375.4,12.7
2026-07-17 04:45:00,16.06,7.81,373.4,10.8
2026-07-17 04:50:00,15.79,7.8,371.6,12.2
2026-07-17 04:55:00,16.12,7.89,373.0,9.2
2026-07-17 05:00:00,16.38,7.86,373.7,12.7
2026-07-17 05:05:00,15.93,7.86,374.2,11.1
2026-07-17 05:10:00,16.16,7.9,374.1,10.8
2026-07-17 05:15:00,15.94,7.83,372.8,11.9
2026-07-17 05:20:00,16.12,7.85,374.1,9.1
2026-07-17 05:25:00,16.33,8.0,374.2,11.4
2026-07-17 05:30:00,16.5,7.87,374.0,12.5
2026-07-17 05:35:00,16.13,7.83,375.1,9.8
2026-07-17 05:40:00,16.57,7.86,372.8,8.4
2026-07-17 05:45:00,16.42,7.94,374.9,9.0
2026-07-17 05:50:00,16.49,7.88,375.2,9.1
2026-07-17 05:55:00,16.73,7.94,371.3,13.2
2026-07-17 06:00:00,16.44,7.94,373.3,8.0
2026-07-17 06:05:00,16.35,7.91,375.7,9.8
2026-07-17 06:10:00,16.92,7.86,376.5,11.9
2026-07-17 06:15:00,16.81,7.86,374.6,14.4
2026-07-17 06:20:00,17.04,7.9,374.7,13.3
2026-07-17 06:25:00,16.65,7.85,372.2,11.2
2026-07-17 06:30:00,16.78,7.89,369.9,8.2
2026-07-17 06:35:00,16.91,7.83,369.6,11.2
2026-07-17 06:40:00,16.83,7.81,372.1,11.7
2026-07-17 06:45:00,16.98,7.86,370.5,13.3
2026-07-17 06:50:00,17.02,7.96,371.5,13.7
2026-07-17 06:55:00,17.23,7.92,370.1,9.6
2026-07-17 07:00:00,17.35,7.85,371.4,12.2
2026-07-17 07:05:00,17.53,7.86,368.1,9.8
2026-07-17 07:10:00,17.57,7.8,369.5,10.5
2026-07-17 07:15:00,17.28,7.9,371.0,7.8
2026-07-17 07:20:00,17.26,7.85,370.0,6.3
2026-07-17 07:25:00,17.62,7.9,369.5,8.4
2026-07-17 07:30:00,17.57,7.93,368.2,12.9
2026-07-17 07:35:00,17.8,7.93,366.1,11.6
2026-07-17 07:40:00,17.78,7.86,365.0,12.1
2026-07-17 07:45:00,17.97,7.89,367.0,15.8
2026-07-17 07:50:00,18.07,7.89,366.1,10.5
2026-07-17 07:55:00,18.24,7.98,366.2,10.0
2026-07-17 08:00:00,18.55,7.92,368.9,10.0
2026-07-17 08:05:00,18.07,7.94,368.6,11.9
2026-07-17 08:10:00,18.31,7.89,366.6,7.2
2026-07-17 08:15:00,18.28,7.93,366.8,15.4
2026-07-17 08:20:00,18.57,7.81,365.7,10.8
2026-07-17 08:25:00,18.68,7.94,365.5,7.9
2026-07-17 08:30:00,18.22,7.8,365.9,10.0
2026-07-17 08:35:00,18.98,7.98,365.0,8.3
2026-07-17 08:40:00,18.86,7.94,365.4,10.0
2026-07-17 08:45:00,18.72,7.97,364.0,11.4
2026-07-17 08:50:00,18.66,8.0,367.2,7.9
2026-07-17 08:55:00,18.86,7.92,367.3,10.0
2026-07-17 09:00:00,18.81,7.97,368.0,8.0
2026-07-17 09:05:00,18.96,7.83,366.7,8.2
2026-07-17 09:10:00,19.24,7.92,365.2,9.0
2026-07-17 09:15:00,19.2,7.91,366.5,16.1
2026-07-17 09:20:00,19.63,7.97,369.3,8.0
2026-07-17 09:25:00,19.61,7.95,366.0,7.1
2026-07-17 09:30:00,19.76,7.93,364.8,8.3
2026-07-17 09:35:00,19.7,7.92,369.4,10.0
2026-07-17 09:40:00,19.89,7.9,368.9,12.0
2026-07-17 09:45:00,20.18,8.03,368.3,13.1
2026-07-17 09:50:00,20.02,7.96,366.8,12.6
2026-07-17 09:55:00,19.82,8.02,366.9,11.4
2026-07-17 10:00:00,19.97,7.92,367.3,11.9
2026-07-17 10:05:00,19.85,8.11,366.2,8.9
2026-07-17 10:10:00,19.85,8.1,366.6,10.7
2026-07-17 10:15:00,20.05,8.01,367.8,14.4
2026-07-17 10:20:00,20.22,8.01,369.7,6.9
2026-07-17 10:25:00,20.19,7.95,368.5,7.7
2026-07-17 10:30:00,20.09,8.09,365.5,11.4
2026-07-17 10:35:00,20.6,7.99,369.6,13.2
2026-07-17 10:40:00,20.41,7.96,366.2,11.6
2026-07-17 10:45:00,20.66,7.97,364.2,11.9
2026-07-17 10:50:00,19.99,8.02,365.9,8.3
2026-07-17 10:55:00,20.85,8.0,366.0,8.5
2026-07-17 11:00:00,20.87,7.99,365.9,13.0
2026-07-17 11:05:00,20.87,7.98,366.6,10.8
2026-07-17 11:10:00,20.93,7.99,364.7,13.8
2026-07-17 11:15:00,20.76,8.06,368.6,9.1
2026-07-17 11:20:00,21.18,7.95,365.4,13.6
2026-07-17 11:25:00,21.18,8.03,364.0,11.0
2026-07-17 11:30:00,21.17,8.04,364.9,10.7
2026-07-17 11:35:00,21.38,8.09,364.4,10.2
2026-07-17 11:40:00,20.77,8.01,365.9,14.9
2026-07-17 11:45:00,21.39,8.05,362.3,12.2
2026-07-17 11:50:00,21.06,8.12,364.5,12.2
2026-07-17 11:55:00,21.49,8.01,365.7,11.5
2026-07-17 12:00:00,21.53,8.02,362.6,15.0
2026-07-17 12:05:00,21.46,7.94,363.6,8.0
2026-07-17 12:10:00,21.46,8.01,364.9,15.2
2026-07-17 12:15:00,21.62,8.11,363.6,9.0
2026-07-17 12:20:00,21.71,8.07,364.2,11.9
2026-07-17 12:25:00,21.32,8.06,362.6,11.5
2026-07-17 12:30:00,22.27,8.07,361.9,12.4
2026-07-17 12:35:00,21.88,8.11,363.8,9.1
2026-07-17 12:40:00,21.99,8.1,364.6,12.7
2026-07-17 12:45:00,21.98,8.05,363.1,13.9
2026-07-17 12:50:00,22.12,8.07,365.5,10.4
2026-07-17 12:55:00,21.86,8.12,367.9,7.4
2026-07-17 13:00:00,21.77,8.08,364.4,8.9
2026-07-17 13:05:00,22.34,8.17,360.7,11.2
2026-07-17 13:10:00,22.39,8.03,360.9,11.3
2026-07-17 13:15:00,22.35,8.0,364.4,8.2
2026-07-17 13:20:00,22.29,8.12,366.5,9.6
2026-07-17 13:25:00,22.17,8.02,362.8,10.1
2026-07-17 13:30:00,22.17,8.19,360.4,10.8
2026-07-17 13:35:00,22.31,8.11,365.3,11.4
2026-07-17 13:40:00,22.03,8.11,364.1,8.8
2026-07-17 13:45:00,22.17,8.06,365.5,10.8
2026-07-17 13:50:00,22.07,8.15,363.6,10.7
2026-07-17 13:55:00,22.4,8.04,364.2,66.9
2026-07-17 14:00:00,22.53,8.19,363.9,66.8
2026-07-17 14:05:00,22.49,8.13,360.8,72.4
2026-07-17 14:10:00,22.56,8.23,362.5,63.8
2026-07-17 14:15:00,22.75,8.17,362.7,66.7
2026-07-17 14:20:00,22.35,8.14,363.8,64.0
2026-07-17 14:25:00,22.64,8.18,368.9,66.3
2026-07-17 14:30:00,22.45,8.05,365.2,67.9
2026-07-17 14:35:00,22.39,8.11,365.0,68.3
2026-07-17 14:40:00,22.47,8.08,366.7,65.8
2026-07-17 14:45:00,22.47,8.18,364.9,68.4
2026-07-17 14:50:00,22.64,8.12,364.0,69.9
2026-07-17 14:55:00,22.34,8.12,364.6,11.6
2026-07-17 15:00:00,22.53,8.04,367.0,6.5
2026-07-17 15:05:00,22.53,8.12,364.7,8.7
2026-07-17 15:10:00,22.4,8.25,366.4,10.4
2026-07-17 15:15:00,22.48,8.1,365.0,11.2
2026-07-17 15:20:00,22.48,8.17,365.2,13.1
2026-07-17 15:25:00,22.68,8.1,368.2,10.7
2026-07-17 15:30:00,22.83,8.16,362.2,13.2
2026-07-17 15:35:00,22.25,8.08,367.4,8.5
2026-07-17 15:40:00,22.48,8.15,366.5,13.3
2026-07-17 15:45:00,22.9,8.13,365.0,9.5
2026-07-17 15:50:00,22.74,8.16,363.7,7.0
2026-07-17 15:55:00,22.19,8.17,366.1,11.1
2026-07-17 16:00:00,22.72,8.19,364.5,8.4
2026-07-17 16:05:00,22.34,8.13,366.0,8.1
2026-07-17 16:10:00,22.59,8.12,363.6,10.9
2026-07-17 16:15:00,22.33,8.14,364.4,10.1
2026-07-17 16:20:00,22.25,8.09,364.3,7.5
2026-07-17 16:25:00,22.06,8.21,365.0,12.6
2026-07-17 16:30:00,22.05,8.08,365.0,10.5
2026-07-17 16:35:00,22.31,8.17,365.6,14.6
2026-07-17 16:40:00,22.45,8.12,363.2,11.1
2026-07-17 16:45:00,22.27,8.13,363.3,9.5
2026-07-17 16:50:00,22.15,8.11,367.5,11.2
2026-07-17 16:55:00,21.88,8.26,363.6,11.6
2026-07-17 17:00:00,22.32,8.18,365.3,9.1
2026-07-17 17:05:00,21.96,8.02,366.1,9.2
2026-07-17 17:10:00,22.02,8.24,364.0,12.9
2026-07-17 17:15:00,22.27,8.22,364.6,12.2
2026-07-17 17:20:00,21.94,8.13,365.8,14.1
2026-07-17 17:25:00,21.99,8.17,362.3,12.2
2026-07-17 17:30:00,21.73,8.11,364.2,10.9
2026-07-17 17:35:00,22.07,8.18,364.3,13.7
2026-07-17 17:40:00,21.47,8.1,365.2,9.1
2026-07-17 17:45:00,21.59,8.13,365.5,10.2
2026-07-17 17:50:00,21.63,8.16,364.7,8.3
2026-07-17 17:55:00,21.88,8.13,366.2,9.0
2026-07-17 18:00:00,21.67,8.25,360.4,9.6
2026-07-17 18:05:00,21.49,8.12,363.7,9.6
2026-07-17 18:10:00,21.39,8.17,363.3,11.0
2026-07-17 18:15:00,21.58,8.11,366.3,11.2
2026-07-17 18:20:00,21.37,8.08,364.7,12.5
2026-07-17 18:25:00,20.93,8.14,362.6,10.8
2026-07-17 18:30:00,21.2,8.16,360.0,13.8
2026-07-17 18:35:00,21.3,8.01,364.3,9.1
2026-07-17 18:40:00,21.0,8.14,367.6,78.2
2026-07-17 18:45:00,21.27,8.12,367.2,73.1
2026-07-17 18:50:00,20.95,8.06,364.7,78.1
2026-07-17 18:55:00,20.6,8.13,365.6,76.8
2026-07-17 19:00:00,20.78,8.1,367.6,70.1
2026-07-17 19:05:00,20.82,8.11,367.5,77.7
2026-07-17 19:10:00,20.79,8.12,363.7,74.8
2026-07-17 19:15:00,20.35,8.17,364.7,73.1
2026-07-17 19:20:00,20.39,8.17,367.8,77.5
2026-07-17 19:25:00,20.57,8.06,368.1,76.9
2026-07-17 19:30:00,20.29,8.12,363.4,73.9
2026-07-17 19:35:00,20.42,8.17,363.6,75.5
2026-07-17 19:40:00,20.4,8.15,367.1,9.9
2026-07-17 19:45:00,20.08,8.23,365.7,11.9
2026-07-17 19:50:00,20.17,8.13,365.6,7.4
2026-07-17 19:55:00,19.79,8.04,366.4,10.8
2026-07-17 20:00:00,19.95,8.18,366.4,9.5
2026-07-17 20:05:00,20.08,8.11,366.8,10.9
2026-07-17 20:10:00,19.96,8.18,366.0,14.2
2026-07-17 20:15:00,19.8,8.19,364.4,12.5
2026-07-17 20:20:00,19.4,8.02,366.4,14.3
2026-07-17 20:25:00,19.64,8.08,363.8,8.6
2026-07-17 20:30:00,19.28,8.04,362.7,8.4
2026-07-17 20:35:00,19.62,8.09,361.1,13.9
2026-07-17 20:40:00,19.26,8.07,363.5,10.7
2026-07-17 20:45:00,19.55,8.06,363.5,11.8
2026-07-17 20:50:00,19.33,7.98,362.6,10.4
2026-07-17 20:55:00,18.84,8.09,363.2,10.7
2026-07-17 21:00:00,19.16,8.1,360.1,10.2
2026-07-17 21:05:00,19.07,8.0,363.2,7.2
2026-07-17 21:10:00,18.81,8.12,362.9,10.2
2026-07-17 21:15:00,18.72,8.07,362.6,10.7
2026-07-17 21:20:00,18.67,8.0,365.0,10.1
2026-07-17 21:25:00,18.18,8.12,363.9,11.6
2026-07-17 21:30:00,18.5,8.05,365.4,10.5
2026-07-17 21:35:00,18.7,8.07,366.1,12.3
2026-07-17 21:40:00,18.52,8.08,362.0,10.5
2026-07-17 21:45:00,18.42,7.99,364.3,10.0
2026-07-17 21:50:00,18.39,8.02,362.4,12.9
2026-07-17 21:55:00,18.42,8.06,364.8,9.5
2026-07-17 22:00:00,18.24,8.01,364.7,11.1
2026-07-17 22:05:00,18.24,8.16,365.2,9.5
2026-07-17 22:10:00,18.05,8.03,363.7,12.7
2026-07-17 22:15:00,18.07,8.0,368.8,7.9
2026-07-17 22:20:00,17.71,8.01,361.1,10.4
2026-07-17 22:25:00,17.93,7.97,362.7,14.1
2026-07-17 22:30:00,17.78,8.02,363.1,8.3
2026-07-17 22:35:00,17.73,8.0,364.6,9.8
2026-07-17 22:40:00,17.15,8.0,363.8,8.6
2026-07-17 22:45:00,17.4,7.92,364.9,10.5
2026-07-17 22:50:00,17.26,8.01,364.9,11.1
2026-07-17 22:55:00,17.59,7.97,365.8,13.3
2026-07-17 23:00:00,17.36,8.01,363.1,11.9
2026-07-17 23:05:00,17.15,8.01,362.0,11.0
2026-07-17 23:10:00,17.39,8.04,365.0,11.9
2026-07-17 23:15:00,16.78,8.01,362.9,13.5
2026-07-17 23:20:00,16.97,8.04,361.6,9.5
2026-07-17 23:25:00,16.84,8.11,364.4,11.2
2026-07-17 23:30:00,16.83,7.94,362.6,7.1
2026-07-17 23:35:00,16.75,8.02,365.0,10.7
2026-07-17 23:40:00,17.45,8.04,367.0,8.1
2026-07-17 23:45:00,16.72,7.9,365.2,14.8
2026-07-17 23:50:00,16.72,8.07,364.6,8.8
2026-07-17 23:55:00,16.88,7.99,363.6,13.3
2026-07-18 00:00:00,16.47,7.95,367.6,11.9
2026-07-18 00:05:00,16.6,7.89,364.7,12.6
2026-07-18 00:10:00,16.63,7.95,362.7,8.2
2026-07-18 00:15:00,16.27,7.9,364.4,11.5
2026-07-18 00:20:00,16.67,7.89,360.8,11.1
2026-07-18 00:25:00,16.33,8.01,363.7,6.1
2026-07-18 00:30:00,16.46,8.05,365.0,8.9
2026-07-18 00:35:00,16.21,7.96,363.9,11.9
2026-07-18 00:40:00,16.11,7.89,362.1,12.7
2026-07-18 00:45:00,16.16,7.92,361.2,11.2
2026-07-18 00:50:00,16.25,7.91,362.4,15.0
2026-07-18 00:55:00,15.99,7.92,364.7,9.2
2026-07-18 01:00:00,15.99,7.86,364.6,14.5
2026-07-18 01:05:00,15.62,7.93,361.3,11.4
2026-07-18 01:10:00,16.07,7.89,361.6,7.5
2026-07-18 01:15:00,15.78,7.92,362.1,10.4
2026-07-18 01:20:00,15.93,7.92,360.3,9.4
2026-07-18 01:25:00,15.72,7.93,367.0,10.9
2026-07-18 01:30:00,15.97,7.87,366.1,7.7
2026-07-18 01:35:00,15.78,7.89,362.3,12.7
2026-07-18 01:40:00,15.69,7.9,359.0,8.9
2026-07-18 01:45:00,15.61,7.85,361.3,8.2
2026-07-18 01:50:00,15.63,7.89,363.2,11.1
2026-07-18 01:55:00,15.85,7.93,359.4,7.9
2026-07-18 02:00:00,15.66,7.91,363.9,9.5
2026-07-18 02:05:00,15.81,7.99,363.0,11.4
2026-07-18 02:10:00,15.76,7.92,360.7,10.9
2026-07-18 02:15:00,15.29,7.88,362.2,12.1
2026-07-18 02:20:00,15.68,7.88,359.0,10.4
2026-07-18 02:25:00,15.64,7.87,360.8,8.5
2026-07-18 02:30:00,15.72,7.85,359.6,8.7
2026-07-18 02:35:00,15.35,7.8,360.4,13.4
2026-07-18 02:40:00,15.47,7.95,360.9,13.8
2026-07-18 02:45:00,15.33,7.97,359.5,13.2
2026-07-18 02:50:00,15.51,7.84,360.0,11.6
2026-07-18 02:55:00,15.59,7.81,360.7,11.7
2026-07-18 03:00:00,15.45,7.9,362.0,13.0
2026-07-18 03:05:00,15.66,7.87,361.4,11.2
2026-07-18 03:10:00,15.39,7.84,360.0,9.6
2026-07-18 03:15:00,15.47,7.91,359.5,10.3
2026-07-18 03:20:00,15.52,7.81,362.3,8.5
2026-07-18 03:25:00,15.39,7.87,362.6,11.9
2026-07-18 03:30:00,15.65,7.84,360.2,6.0
2026-07-18 03:35:00,15.71,7.84,361.9,10.4
2026-07-18 03:40:00,15.48,7.85,362.5,12.5
2026-07-18 03:45:00,15.64,7.81,362.2,9.4
